in s,C1 in V,C2 in V
-6.78000E-02,9.158945E+00,7.813633E+00
-6.78000E-02,9.373789E+00,8.048008E+00
-6.77760E-02,9.149180E+00,7.842930E+00
-6.77760E-02,9.383555E+00,8.048008E+00
-6.77520E-02,9.149180E+00,7.842930E+00
-6.77520E-02,9.383555E+00,8.048008E+00
-6.77280E-02,9.149180E+00,7.842930E+00
-6.77280E-02,9.373789E+00,8.087070E+00
-6.77040E-02,9.149180E+00,7.891758E+00
-6.77040E-02,9.373789E+00,8.087070E+00
-6.76800E-02,9.158945E+00,7.891758E+00
-6.76800E-02,9.373789E+00,8.087070E+00
-6.76560E-02,9.158945E+00,7.891758E+00
-6.76560E-02,9.373789E+00,8.087070E+00
-6.76320E-02,9.168711E+00,7.852695E+00
-6.76320E-02,9.373789E+00,8.087070E+00
-6.76080E-02,9.178477E+00,7.813633E+00
-6.76080E-02,9.364023E+00,8.077305E+00
-6.75840E-02,9.168711E+00,7.803867E+00
-6.75840E-02,9.364023E+00,8.008945E+00
-6.75600E-02,9.168711E+00,7.803867E+00
-6.75600E-02,9.373789E+00,8.077305E+00
-6.75360E-02,9.168711E+00,7.852695E+00
-6.75360E-02,9.373789E+00,8.087070E+00
-6.75120E-02,9.168711E+00,7.852695E+00
-6.75120E-02,9.373789E+00,8.087070E+00
-6.74880E-02,9.168711E+00,7.823398E+00
-6.74880E-02,9.364023E+00,8.048008E+00
-6.74640E-02,9.178477E+00,7.823398E+00
-6.74640E-02,9.354258E+00,8.048008E+00
-6.74400E-02,9.178477E+00,7.842930E+00
-6.74400E-02,9.354258E+00,8.048008E+00
-6.74160E-02,9.178477E+00,7.803867E+00
-6.74160E-02,9.364023E+00,8.028477E+00
-6.73920E-02,9.188242E+00,7.657383E+00
-6.73920E-02,9.364023E+00,7.989414E+00
-6.73680E-02,9.188242E+00,7.657383E+00
-6.73680E-02,9.354258E+00,7.999180E+00
-6.73440E-02,9.188242E+00,7.657383E+00
-6.73440E-02,9.354258E+00,7.999180E+00
-6.73200E-02,9.198008E+00,7.667148E+00
-6.73200E-02,9.354258E+00,7.930820E+00
-6.72960E-02,9.207773E+00,7.667148E+00
-6.72960E-02,9.364023E+00,7.940586E+00
-6.72720E-02,9.207773E+00,7.667148E+00
-6.72720E-02,9.364023E+00,7.950352E+00
-6.72480E-02,9.207773E+00,7.667148E+00
-6.72480E-02,9.364023E+00,7.950352E+00
-6.72240E-02,9.207773E+00,7.628086E+00
-6.72240E-02,9.364023E+00,7.940586E+00
-6.72000E-02,9.207773E+00,7.628086E+00
-6.72000E-02,9.364023E+00,7.872227E+00
-6.71760E-02,9.207773E+00,7.676914E+00
-6.71760E-02,9.364023E+00,7.901523E+00
-6.71520E-02,9.217539E+00,7.696445E+00
-6.71520E-02,9.364023E+00,7.901523E+00
-6.71280E-02,9.217539E+00,7.696445E+00
-6.71280E-02,9.364023E+00,7.911289E+00
-6.71040E-02,9.227305E+00,7.725742E+00
-6.71040E-02,9.364023E+00,7.940586E+00
-6.70800E-02,9.227305E+00,7.735508E+00
-6.70800E-02,9.373789E+00,7.940586E+00
-6.70560E-02,9.227305E+00,7.696445E+00
-6.70560E-02,9.383555E+00,7.940586E+00
-6.70320E-02,9.217539E+00,7.696445E+00
-6.70320E-02,9.383555E+00,7.901523E+00
-6.70080E-02,9.217539E+00,7.696445E+00
-6.70080E-02,9.373789E+00,7.901523E+00
-6.69840E-02,9.237070E+00,7.706211E+00
-6.69840E-02,9.383555E+00,7.901523E+00
-6.69600E-02,9.246836E+00,7.706211E+00
-6.69600E-02,9.383555E+00,7.950352E+00
-6.69360E-02,9.246836E+00,7.735508E+00
-6.69360E-02,9.383555E+00,7.969883E+00
-6.69120E-02,9.246836E+00,7.794102E+00
-6.69120E-02,9.383555E+00,7.969883E+00
-6.68880E-02,9.246836E+00,7.794102E+00
-6.68880E-02,9.383555E+00,8.038242E+00
-6.68640E-02,9.246836E+00,7.813633E+00
-6.68640E-02,9.383555E+00,8.038242E+00
-6.68400E-02,9.246836E+00,7.872227E+00
-6.68400E-02,9.383555E+00,8.067539E+00
-6.68160E-02,9.246836E+00,7.881992E+00
-6.68160E-02,9.383555E+00,8.067539E+00
-6.67920E-02,9.227305E+00,7.881992E+00
-6.67920E-02,9.412852E+00,8.087070E+00
-6.67680E-02,9.227305E+00,7.911289E+00
-6.67680E-02,9.412852E+00,8.126133E+00
-6.67440E-02,9.256602E+00,7.969883E+00
-6.67440E-02,9.403086E+00,8.223789E+00
-6.67200E-02,9.256602E+00,7.999180E+00
-6.67200E-02,9.403086E+00,8.419102E+00
-6.66960E-02,9.246836E+00,8.106602E+00
-6.66960E-02,9.412852E+00,8.419102E+00
-6.66720E-02,9.246836E+00,8.194492E+00
-6.66720E-02,9.412852E+00,8.506992E+00
-6.66480E-02,9.256602E+00,8.126133E+00
-6.66480E-02,9.412852E+00,8.506992E+00
-6.66240E-02,9.256602E+00,8.126133E+00
-6.66240E-02,9.412852E+00,8.536289E+00
-6.66000E-02,9.246836E+00,8.292148E+00
-6.66000E-02,9.403086E+00,8.887852E+00
-6.65760E-02,9.246836E+00,8.380039E+00
-6.65760E-02,9.393320E+00,8.887852E+00
-6.65520E-02,9.256602E+00,8.272617E+00
-6.65520E-02,9.403086E+00,8.809727E+00
-6.65280E-02,9.256602E+00,8.272617E+00
-6.65280E-02,9.412852E+00,8.653477E+00
-6.65040E-02,9.256602E+00,8.223789E+00
-6.65040E-02,9.412852E+00,8.565586E+00
-6.64800E-02,9.266367E+00,8.223789E+00
-6.64800E-02,9.403086E+00,8.565586E+00
-6.64560E-02,9.266367E+00,8.135898E+00
-6.64560E-02,9.412852E+00,8.536289E+00
-6.64320E-02,9.266367E+00,8.135898E+00
-6.64320E-02,9.412852E+00,8.389805E+00
-6.64080E-02,9.256602E+00,8.145664E+00
-6.64080E-02,9.412852E+00,8.321445E+00
-6.63840E-02,9.256602E+00,8.116367E+00
-6.63840E-02,9.412852E+00,8.321445E+00
-6.63600E-02,9.266367E+00,8.116367E+00
-6.63600E-02,9.422617E+00,8.331211E+00
-6.63360E-02,9.266367E+00,8.155430E+00
-6.63360E-02,9.422617E+00,8.331211E+00
-6.63120E-02,9.276133E+00,8.145664E+00
-6.63120E-02,9.412852E+00,8.311680E+00
-6.62880E-02,9.276133E+00,8.145664E+00
-6.62880E-02,9.412852E+00,8.321445E+00
-6.62640E-02,9.256602E+00,8.155430E+00
-6.62640E-02,9.422617E+00,8.331211E+00
-6.62400E-02,9.256602E+00,8.155430E+00
-6.62400E-02,9.422617E+00,8.340977E+00
-6.62160E-02,9.276133E+00,8.165195E+00
-6.62160E-02,9.412852E+00,8.340977E+00
-6.61920E-02,9.276133E+00,8.165195E+00
-6.61920E-02,9.422617E+00,8.340977E+00
-6.61680E-02,9.256602E+00,8.184727E+00
-6.61680E-02,9.432383E+00,8.370273E+00
-6.61440E-02,9.256602E+00,8.204258E+00
-6.61440E-02,9.432383E+00,8.370273E+00
-6.61200E-02,9.276133E+00,8.204258E+00
-6.61200E-02,9.412852E+00,8.370273E+00
-6.60960E-02,9.276133E+00,8.214023E+00
-6.60960E-02,9.422617E+00,8.370273E+00
-6.60720E-02,9.276133E+00,8.214023E+00
-6.60720E-02,9.422617E+00,8.389805E+00
-6.60480E-02,9.276133E+00,8.233555E+00
-6.60480E-02,9.422617E+00,8.409336E+00
-6.60240E-02,9.256602E+00,8.233555E+00
-6.60240E-02,9.442148E+00,8.419102E+00
-6.60000E-02,9.256602E+00,8.233555E+00
-6.60000E-02,9.442148E+00,8.419102E+00
-6.59760E-02,9.276133E+00,8.262852E+00
-6.59760E-02,9.422617E+00,8.428867E+00
-6.59520E-02,9.276133E+00,8.262852E+00
-6.59520E-02,9.422617E+00,8.438633E+00
-6.59280E-02,9.237070E+00,8.262852E+00
-6.59280E-02,9.442148E+00,8.448398E+00
-6.59040E-02,9.237070E+00,8.262852E+00
-6.59040E-02,9.442148E+00,8.448398E+00
-6.58800E-02,9.246836E+00,8.282383E+00
-6.58800E-02,9.432383E+00,8.448398E+00
-6.58560E-02,9.256602E+00,8.292148E+00
-6.58560E-02,9.432383E+00,8.458164E+00
-6.58320E-02,9.256602E+00,8.292148E+00
-6.58320E-02,9.432383E+00,8.467930E+00
-6.58080E-02,9.246836E+00,8.311680E+00
-6.58080E-02,9.451914E+00,8.477695E+00
-6.57840E-02,9.246836E+00,8.311680E+00
-6.57840E-02,9.451914E+00,8.477695E+00
-6.57600E-02,9.256602E+00,8.331211E+00
-6.57600E-02,9.451914E+00,8.487461E+00
-6.57360E-02,9.256602E+00,8.340977E+00
-6.57360E-02,9.451914E+00,8.506992E+00
-6.57120E-02,9.246836E+00,8.340977E+00
-6.57120E-02,9.422617E+00,8.506992E+00
-6.56880E-02,9.246836E+00,8.350742E+00
-6.56880E-02,9.442148E+00,8.506992E+00
-6.56640E-02,9.266367E+00,8.350742E+00
-6.56640E-02,9.442148E+00,8.516758E+00
-6.56400E-02,9.256602E+00,8.350742E+00
-6.56400E-02,9.432383E+00,8.526523E+00
-6.56160E-02,9.256602E+00,8.370273E+00
-6.56160E-02,9.422617E+00,8.536289E+00
-6.55920E-02,9.266367E+00,8.380039E+00
-6.55920E-02,9.422617E+00,8.546055E+00
-6.55680E-02,9.266367E+00,8.380039E+00
-6.55680E-02,9.422617E+00,8.546055E+00
-6.55440E-02,9.256602E+00,8.389805E+00
-6.55440E-02,9.422617E+00,8.555820E+00
-6.55200E-02,9.256602E+00,8.399570E+00
-6.55200E-02,9.432383E+00,8.555820E+00
-6.54960E-02,9.256602E+00,8.409336E+00
-6.54960E-02,9.442148E+00,8.575352E+00
-6.54720E-02,9.256602E+00,8.409336E+00
-6.54720E-02,9.442148E+00,8.575352E+00
-6.54480E-02,9.246836E+00,8.419102E+00
-6.54480E-02,9.442148E+00,8.585117E+00
-6.54240E-02,9.246836E+00,8.419102E+00
-6.54240E-02,9.422617E+00,8.594883E+00
-6.54000E-02,9.246836E+00,8.428867E+00
-6.54000E-02,9.451914E+00,8.614414E+00
-6.53760E-02,9.246836E+00,8.428867E+00
-6.53760E-02,9.451914E+00,8.614414E+00
-6.53520E-02,9.266367E+00,8.448398E+00
-6.53520E-02,9.442148E+00,8.614414E+00
-6.53280E-02,9.266367E+00,8.458164E+00
-6.53280E-02,9.442148E+00,8.614414E+00
-6.53040E-02,9.266367E+00,8.458164E+00
-6.53040E-02,9.422617E+00,8.624180E+00
-6.52800E-02,9.256602E+00,8.458164E+00
-6.52800E-02,9.432383E+00,8.633945E+00
-6.52560E-02,9.256602E+00,8.467930E+00
-6.52560E-02,9.432383E+00,8.643711E+00
-6.52320E-02,9.266367E+00,8.467930E+00
-6.52320E-02,9.432383E+00,8.653477E+00
-6.52080E-02,9.266367E+00,8.487461E+00
-6.52080E-02,9.432383E+00,8.653477E+00
-6.51840E-02,9.266367E+00,8.487461E+00
-6.51840E-02,9.422617E+00,8.663242E+00
-6.51600E-02,9.246836E+00,8.497227E+00
-6.51600E-02,9.422617E+00,8.663242E+00
-6.51360E-02,9.246836E+00,8.497227E+00
-6.51360E-02,9.422617E+00,8.692539E+00
-6.51120E-02,9.256602E+00,8.506992E+00
-6.51120E-02,9.422617E+00,8.692539E+00
-6.50880E-02,9.256602E+00,8.506992E+00
-6.50880E-02,9.422617E+00,8.692539E+00
-6.50640E-02,9.256602E+00,8.526523E+00
-6.50640E-02,9.412852E+00,8.702305E+00
-6.50400E-02,9.266367E+00,8.526523E+00
-6.50400E-02,9.422617E+00,8.702305E+00
-6.50160E-02,9.266367E+00,8.526523E+00
-6.50160E-02,9.422617E+00,8.702305E+00
-6.49920E-02,9.246836E+00,8.546055E+00
-6.49920E-02,9.412852E+00,8.712070E+00
-6.49680E-02,9.246836E+00,8.546055E+00
-6.49680E-02,9.442148E+00,8.731602E+00
-6.49440E-02,9.246836E+00,8.546055E+00
-6.49440E-02,9.442148E+00,8.731602E+00
-6.49200E-02,9.256602E+00,8.555820E+00
-6.49200E-02,9.422617E+00,8.731602E+00
-6.48960E-02,9.256602E+00,8.565586E+00
-6.48960E-02,9.422617E+00,8.731602E+00
-6.48720E-02,9.256602E+00,8.565586E+00
-6.48720E-02,9.422617E+00,8.760898E+00
-6.48480E-02,9.256602E+00,8.565586E+00
-6.48480E-02,9.412852E+00,8.760898E+00
-6.48240E-02,9.256602E+00,8.575352E+00
-6.48240E-02,9.422617E+00,8.760898E+00
-6.48000E-02,9.256602E+00,8.585117E+00
-6.48000E-02,9.422617E+00,8.760898E+00
-6.47760E-02,9.266367E+00,8.585117E+00
-6.47760E-02,9.412852E+00,8.760898E+00
-6.47520E-02,9.246836E+00,8.594883E+00
-6.47520E-02,9.412852E+00,8.770664E+00
-6.47280E-02,9.246836E+00,8.604648E+00
-6.47280E-02,9.412852E+00,8.780430E+00
-6.47040E-02,9.256602E+00,8.604648E+00
-6.47040E-02,9.412852E+00,8.780430E+00
-6.46800E-02,9.256602E+00,8.604648E+00
-6.46800E-02,9.412852E+00,8.770664E+00
-6.46560E-02,9.266367E+00,8.604648E+00
-6.46560E-02,9.412852E+00,8.799961E+00
-6.46320E-02,9.266367E+00,8.604648E+00
-6.46320E-02,9.422617E+00,8.799961E+00
-6.46080E-02,9.266367E+00,8.624180E+00
-6.46080E-02,9.432383E+00,8.790195E+00
-6.45840E-02,9.266367E+00,8.633945E+00
-6.45840E-02,9.432383E+00,8.799961E+00
-6.45600E-02,9.276133E+00,8.633945E+00
-6.45600E-02,9.422617E+00,8.799961E+00
-6.45360E-02,9.276133E+00,8.633945E+00
-6.45360E-02,9.412852E+00,8.799961E+00
-6.45120E-02,9.266367E+00,8.643711E+00
-6.45120E-02,9.412852E+00,8.799961E+00
-6.44880E-02,9.266367E+00,8.643711E+00
-6.44880E-02,9.412852E+00,8.799961E+00
-6.44640E-02,9.276133E+00,8.653477E+00
-6.44640E-02,9.412852E+00,8.799961E+00
-6.44400E-02,9.266367E+00,8.653477E+00
-6.44400E-02,9.412852E+00,8.799961E+00
-6.44160E-02,9.266367E+00,8.663242E+00
-6.44160E-02,9.412852E+00,8.819492E+00
-6.43920E-02,9.266367E+00,8.663242E+00
-6.43920E-02,9.412852E+00,8.819492E+00
-6.43680E-02,9.276133E+00,8.663242E+00
-6.43680E-02,9.412852E+00,8.819492E+00
-6.43440E-02,9.266367E+00,8.673008E+00
-6.43440E-02,9.412852E+00,8.829258E+00
-6.43200E-02,9.266367E+00,8.682773E+00
-6.43200E-02,9.412852E+00,8.839023E+00
-6.42960E-02,9.266367E+00,8.682773E+00
-6.42960E-02,9.412852E+00,8.839023E+00
-6.42720E-02,9.266367E+00,8.692539E+00
-6.42720E-02,9.412852E+00,8.839023E+00
-6.42480E-02,9.266367E+00,8.692539E+00
-6.42480E-02,9.412852E+00,8.839023E+00
-6.42240E-02,9.266367E+00,8.702305E+00
-6.42240E-02,9.412852E+00,8.839023E+00
-6.42000E-02,9.266367E+00,8.702305E+00
-6.42000E-02,9.403086E+00,8.858555E+00
-6.41760E-02,9.266367E+00,8.702305E+00
-6.41760E-02,9.403086E+00,8.858555E+00
-6.41520E-02,9.266367E+00,8.702305E+00
-6.41520E-02,9.403086E+00,8.858555E+00
-6.41280E-02,9.266367E+00,8.702305E+00
-6.41280E-02,9.403086E+00,8.858555E+00
-6.41040E-02,9.256602E+00,8.712070E+00
-6.41040E-02,9.403086E+00,8.839023E+00
-6.40800E-02,9.256602E+00,8.712070E+00
-6.40800E-02,9.403086E+00,8.858555E+00
-6.40560E-02,9.256602E+00,8.712070E+00
-6.40560E-02,9.403086E+00,8.858555E+00
-6.40320E-02,9.256602E+00,8.712070E+00
-6.40320E-02,9.403086E+00,8.858555E+00
-6.40080E-02,9.256602E+00,8.712070E+00
-6.40080E-02,9.403086E+00,8.858555E+00
-6.39840E-02,9.256602E+00,8.721836E+00
-6.39840E-02,9.403086E+00,8.868320E+00
-6.39600E-02,9.256602E+00,8.721836E+00
-6.39600E-02,9.403086E+00,8.868320E+00
-6.39360E-02,9.256602E+00,8.721836E+00
-6.39360E-02,9.403086E+00,8.868320E+00
-6.39120E-02,9.256602E+00,8.721836E+00
-6.39120E-02,9.403086E+00,8.878086E+00
-6.38880E-02,9.256602E+00,8.712070E+00
-6.38880E-02,9.403086E+00,8.878086E+00
-6.38640E-02,9.256602E+00,8.712070E+00
-6.38640E-02,9.403086E+00,8.878086E+00
-6.38400E-02,9.256602E+00,8.721836E+00
-6.38400E-02,9.403086E+00,8.878086E+00
-6.38160E-02,9.266367E+00,8.731602E+00
-6.38160E-02,9.403086E+00,8.878086E+00
-6.37920E-02,9.256602E+00,8.712070E+00
-6.37920E-02,9.403086E+00,8.878086E+00
-6.37680E-02,9.256602E+00,8.653477E+00
-6.37680E-02,9.403086E+00,8.878086E+00
-6.37440E-02,9.256602E+00,8.653477E+00
-6.37440E-02,9.412852E+00,8.897617E+00
-6.37200E-02,9.266367E+00,8.663242E+00
-6.37200E-02,9.412852E+00,8.897617E+00
-6.36960E-02,9.266367E+00,8.653477E+00
-6.36960E-02,9.403086E+00,8.858555E+00
-6.36720E-02,9.266367E+00,8.643711E+00
-6.36720E-02,9.412852E+00,8.839023E+00
-6.36480E-02,9.276133E+00,8.643711E+00
-6.36480E-02,9.422617E+00,8.819492E+00
-6.36240E-02,9.285898E+00,8.663242E+00
-6.36240E-02,9.422617E+00,8.839023E+00
-6.36000E-02,9.285898E+00,8.614414E+00
-6.36000E-02,9.432383E+00,8.839023E+00
-6.35760E-02,9.285898E+00,8.614414E+00
-6.35760E-02,9.432383E+00,8.848789E+00
-6.35520E-02,9.276133E+00,8.389805E+00
-6.35520E-02,9.432383E+00,8.868320E+00
-6.35280E-02,9.276133E+00,7.891758E+00
-6.35280E-02,9.432383E+00,9.473789E+00
-6.35040E-02,9.295664E+00,7.891758E+00
-6.35040E-02,9.432383E+00,9.473789E+00
-6.34800E-02,9.295664E+00,7.911289E+00
-6.34800E-02,9.432383E+00,9.112461E+00
-6.34560E-02,9.295664E+00,8.126133E+00
-6.34560E-02,9.432383E+00,8.936680E+00
-6.34320E-02,9.285898E+00,8.292148E+00
-6.34320E-02,9.442148E+00,9.337070E+00
-6.34080E-02,9.285898E+00,8.292148E+00
-6.34080E-02,9.442148E+00,9.337070E+00
-6.33840E-02,9.295664E+00,8.331211E+00
-6.33840E-02,9.442148E+00,9.327305E+00
-6.33600E-02,9.295664E+00,8.380039E+00
-6.33600E-02,9.451914E+00,9.151523E+00
-6.33360E-02,9.315195E+00,7.979648E+00
-6.33360E-02,9.451914E+00,9.122227E+00
-6.33120E-02,9.315195E+00,7.979648E+00
-6.33120E-02,9.451914E+00,9.151523E+00
-6.32880E-02,9.315195E+00,8.067539E+00
-6.32880E-02,9.451914E+00,9.151523E+00
-6.32640E-02,9.315195E+00,8.067539E+00
-6.32640E-02,9.451914E+00,9.014805E+00
-6.32400E-02,9.315195E+00,8.126133E+00
-6.32400E-02,9.451914E+00,8.897617E+00
-6.32160E-02,9.315195E+00,8.204258E+00
-6.32160E-02,9.451914E+00,8.653477E+00
-6.31920E-02,9.315195E+00,8.204258E+00
-6.31920E-02,9.461680E+00,9.229648E+00
-6.31680E-02,9.315195E+00,8.467930E+00
-6.31680E-02,9.461680E+00,9.229648E+00
-6.31440E-02,9.315195E+00,8.448398E+00
-6.31440E-02,9.461680E+00,9.131992E+00
-6.31200E-02,9.315195E+00,8.204258E+00
-6.31200E-02,9.451914E+00,9.327305E+00
-6.30960E-02,9.324961E+00,8.204258E+00
-6.30960E-02,9.451914E+00,9.649570E+00
-6.30720E-02,9.324961E+00,8.204258E+00
-6.30720E-02,9.451914E+00,9.649570E+00
-6.30480E-02,9.315195E+00,8.438633E+00
-6.30480E-02,9.451914E+00,9.161289E+00
-6.30240E-02,9.315195E+00,8.399570E+00
-6.30240E-02,9.461680E+00,9.161289E+00
-6.30000E-02,9.315195E+00,8.340977E+00
-6.30000E-02,9.461680E+00,9.131992E+00
-6.29760E-02,9.315195E+00,7.881992E+00
-6.29760E-02,9.451914E+00,8.926914E+00
-6.29520E-02,9.315195E+00,7.881992E+00
-6.29520E-02,9.451914E+00,8.702305E+00
-6.29280E-02,9.315195E+00,7.950352E+00
-6.29280E-02,9.451914E+00,8.555820E+00
-6.29040E-02,9.315195E+00,8.155430E+00
-6.29040E-02,9.461680E+00,8.506992E+00
-6.28800E-02,9.315195E+00,8.106602E+00
-6.28800E-02,9.461680E+00,8.448398E+00
-6.28560E-02,9.295664E+00,8.057773E+00
-6.28560E-02,9.451914E+00,8.448398E+00
-6.28320E-02,9.295664E+00,8.057773E+00
-6.28320E-02,9.451914E+00,8.438633E+00
-6.28080E-02,9.315195E+00,8.145664E+00
-6.28080E-02,9.451914E+00,8.448398E+00
-6.27840E-02,9.315195E+00,8.262852E+00
-6.27840E-02,9.451914E+00,8.467930E+00
-6.27600E-02,9.315195E+00,8.165195E+00
-6.27600E-02,9.451914E+00,8.467930E+00
-6.27360E-02,9.305430E+00,8.165195E+00
-6.27360E-02,9.461680E+00,8.458164E+00
-6.27120E-02,9.295664E+00,8.194492E+00
-6.27120E-02,9.461680E+00,8.477695E+00
-6.26880E-02,9.295664E+00,8.214023E+00
-6.26880E-02,9.451914E+00,8.477695E+00
-6.26640E-02,9.315195E+00,8.214023E+00
-6.26640E-02,9.451914E+00,8.448398E+00
-6.26400E-02,9.315195E+00,8.214023E+00
-6.26400E-02,9.451914E+00,8.409336E+00
-6.26160E-02,9.295664E+00,8.214023E+00
-6.26160E-02,9.442148E+00,8.477695E+00
-6.25920E-02,9.295664E+00,8.243320E+00
-6.25920E-02,9.442148E+00,8.477695E+00
-6.25680E-02,9.305430E+00,8.233555E+00
-6.25680E-02,9.442148E+00,8.448398E+00
-6.25440E-02,9.305430E+00,8.233555E+00
-6.25440E-02,9.432383E+00,8.438633E+00
-6.25200E-02,9.295664E+00,8.243320E+00
-6.25200E-02,9.451914E+00,8.458164E+00
-6.24960E-02,9.295664E+00,8.253086E+00
-6.24960E-02,9.451914E+00,8.477695E+00
-6.24720E-02,9.295664E+00,8.272617E+00
-6.24720E-02,9.442148E+00,8.477695E+00
-6.24480E-02,9.295664E+00,8.272617E+00
-6.24480E-02,9.432383E+00,8.487461E+00
-6.24240E-02,9.295664E+00,8.311680E+00
-6.24240E-02,9.432383E+00,8.487461E+00
-6.24000E-02,9.295664E+00,8.292148E+00
-6.24000E-02,9.432383E+00,8.477695E+00
-6.23760E-02,9.295664E+00,8.292148E+00
-6.23760E-02,9.432383E+00,8.477695E+00
-6.23520E-02,9.295664E+00,8.282383E+00
-6.23520E-02,9.432383E+00,8.477695E+00
-6.23280E-02,9.295664E+00,8.282383E+00
-6.23280E-02,9.432383E+00,8.467930E+00
-6.23040E-02,9.295664E+00,8.282383E+00
-6.23040E-02,9.432383E+00,8.467930E+00
-6.22800E-02,9.285898E+00,8.282383E+00
-6.22800E-02,9.432383E+00,8.467930E+00
-6.22560E-02,9.285898E+00,8.311680E+00
-6.22560E-02,9.432383E+00,8.467930E+00
-6.22320E-02,9.276133E+00,8.311680E+00
-6.22320E-02,9.432383E+00,8.467930E+00
-6.22080E-02,9.276133E+00,8.321445E+00
-6.22080E-02,9.432383E+00,8.477695E+00
-6.21840E-02,9.285898E+00,8.321445E+00
-6.21840E-02,9.432383E+00,8.497227E+00
-6.21600E-02,9.276133E+00,8.340977E+00
-6.21600E-02,9.422617E+00,8.506992E+00
-6.21360E-02,9.276133E+00,8.350742E+00
-6.21360E-02,9.422617E+00,8.516758E+00
-6.21120E-02,9.276133E+00,8.350742E+00
-6.21120E-02,9.422617E+00,8.516758E+00
-6.20880E-02,9.276133E+00,8.340977E+00
-6.20880E-02,9.422617E+00,8.506992E+00
-6.20640E-02,9.266367E+00,8.321445E+00
-6.20640E-02,9.422617E+00,8.506992E+00
-6.20400E-02,9.266367E+00,8.321445E+00
-6.20400E-02,9.412852E+00,8.497227E+00
-6.20160E-02,9.276133E+00,8.350742E+00
-6.20160E-02,9.422617E+00,8.516758E+00
-6.19920E-02,9.276133E+00,8.360508E+00
-6.19920E-02,9.422617E+00,8.516758E+00
-6.19680E-02,9.276133E+00,8.360508E+00
-6.19680E-02,9.412852E+00,8.546055E+00
-6.19440E-02,9.276133E+00,8.360508E+00
-6.19440E-02,9.412852E+00,8.565586E+00
-6.19200E-02,9.266367E+00,8.409336E+00
-6.19200E-02,9.412852E+00,8.565586E+00
-6.18960E-02,9.246836E+00,8.409336E+00
-6.18960E-02,9.422617E+00,8.575352E+00
-6.18720E-02,9.246836E+00,8.409336E+00
-6.18720E-02,9.422617E+00,8.575352E+00
-6.18480E-02,9.266367E+00,8.370273E+00
-6.18480E-02,9.412852E+00,8.575352E+00
-6.18240E-02,9.276133E+00,8.360508E+00
-6.18240E-02,9.412852E+00,8.546055E+00
-6.18000E-02,9.276133E+00,8.360508E+00
-6.18000E-02,9.412852E+00,8.526523E+00
-6.17760E-02,9.276133E+00,8.370273E+00
-6.17760E-02,9.422617E+00,8.546055E+00
-6.17520E-02,9.256602E+00,8.370273E+00
-6.17520E-02,9.422617E+00,8.555820E+00
-6.17280E-02,9.256602E+00,8.340977E+00
-6.17280E-02,9.403086E+00,8.555820E+00
-6.17040E-02,9.266367E+00,8.340977E+00
-6.17040E-02,9.412852E+00,8.516758E+00
-6.16800E-02,9.266367E+00,8.350742E+00
-6.16800E-02,9.412852E+00,8.506992E+00
-6.16560E-02,9.256602E+00,8.340977E+00
-6.16560E-02,9.412852E+00,8.516758E+00
-6.16320E-02,9.256602E+00,8.321445E+00
-6.16320E-02,9.403086E+00,8.516758E+00
-6.16080E-02,9.256602E+00,8.321445E+00
-6.16080E-02,9.403086E+00,8.497227E+00
-6.15840E-02,9.256602E+00,8.340977E+00
-6.15840E-02,9.403086E+00,8.497227E+00
-6.15600E-02,9.256602E+00,8.340977E+00
-6.15600E-02,9.403086E+00,8.497227E+00
-6.15360E-02,9.256602E+00,8.340977E+00
-6.15360E-02,9.403086E+00,8.506992E+00
-6.15120E-02,9.256602E+00,8.350742E+00
-6.15120E-02,9.403086E+00,8.506992E+00
-6.14880E-02,9.266367E+00,8.321445E+00
-6.14880E-02,9.403086E+00,8.497227E+00
-6.14640E-02,9.246836E+00,8.321445E+00
-6.14640E-02,9.403086E+00,8.497227E+00
-6.14400E-02,9.246836E+00,8.311680E+00
-6.14400E-02,9.403086E+00,8.487461E+00
-6.14160E-02,9.246836E+00,8.301914E+00
-6.14160E-02,9.393320E+00,8.487461E+00
-6.13920E-02,9.246836E+00,8.292148E+00
-6.13920E-02,9.383555E+00,8.487461E+00
-6.13680E-02,9.246836E+00,8.262852E+00
-6.13680E-02,9.403086E+00,8.448398E+00
-6.13440E-02,9.246836E+00,8.262852E+00
-6.13440E-02,9.403086E+00,8.438633E+00
-6.13200E-02,9.246836E+00,8.262852E+00
-6.13200E-02,9.403086E+00,8.438633E+00
-6.12960E-02,9.246836E+00,8.272617E+00
-6.12960E-02,9.393320E+00,8.448398E+00
-6.12720E-02,9.246836E+00,8.292148E+00
-6.12720E-02,9.393320E+00,8.458164E+00
-6.12480E-02,9.246836E+00,8.272617E+00
-6.12480E-02,9.393320E+00,8.458164E+00
-6.12240E-02,9.237070E+00,8.272617E+00
-6.12240E-02,9.383555E+00,8.458164E+00
-6.12000E-02,9.237070E+00,8.292148E+00
-6.12000E-02,9.383555E+00,8.458164E+00
-6.11760E-02,9.237070E+00,8.292148E+00
-6.11760E-02,9.383555E+00,8.448398E+00
-6.11520E-02,9.246836E+00,8.262852E+00
-6.11520E-02,9.383555E+00,8.448398E+00
-6.11280E-02,9.237070E+00,8.253086E+00
-6.11280E-02,9.383555E+00,8.438633E+00
-6.11040E-02,9.237070E+00,8.253086E+00
