in s,C1 in V
-3.2610516E-01,5.70898E+00
-3.2609592E-01,5.74805E+00
-3.2608668E-01,5.74805E+00
-3.2607744E-01,5.72852E+00
-3.2606820E-01,5.72852E+00
-3.2605896E-01,5.70898E+00
-3.2604972E-01,5.76758E+00
-3.2604048E-01,5.76758E+00
-3.2603124E-01,5.78711E+00
-3.2602200E-01,5.70898E+00
-3.2601276E-01,5.76758E+00
-3.2600352E-01,5.76758E+00
-3.2599428E-01,5.76758E+00
-3.2598504E-01,5.76758E+00
-3.2597580E-01,5.76758E+00
-3.2596656E-01,5.78711E+00
-3.2595732E-01,5.72852E+00
-3.2594808E-01,5.78711E+00
-3.2593884E-01,5.72852E+00
-3.2592960E-01,5.72852E+00
-3.2592036E-01,5.76758E+00
-3.2591112E-01,5.76758E+00
-3.2590188E-01,5.76758E+00
-3.2589264E-01,5.74805E+00
-3.2588340E-01,5.72852E+00
-3.2587416E-01,5.76758E+00
-3.2586492E-01,5.80664E+00
-3.2585568E-01,5.68945E+00
-3.2584644E-01,5.76758E+00
-3.2583720E-01,5.72852E+00
-3.2582796E-01,5.76758E+00
-3.2581872E-01,5.74805E+00
-3.2580948E-01,5.70898E+00
-3.2580024E-01,5.70898E+00
-3.2579100E-01,5.74805E+00
-3.2578176E-01,5.76758E+00
-3.2577252E-01,5.70898E+00
-3.2576328E-01,5.72852E+00
-3.2575404E-01,5.70898E+00
-3.2574480E-01,5.72852E+00
-3.2573556E-01,5.68945E+00
-3.2572632E-01,5.70898E+00
-3.2571708E-01,5.70898E+00
-3.2570784E-01,5.76758E+00
-3.2569860E-01,5.72852E+00
-3.2568936E-01,5.68945E+00
-3.2568012E-01,5.68945E+00
-3.2567088E-01,5.82617E+00
-3.2566164E-01,5.70898E+00
-3.2565240E-01,5.70898E+00
-3.2564316E-01,5.72852E+00
-3.2563392E-01,5.78711E+00
-3.2562468E-01,5.68945E+00
-3.2561544E-01,5.72852E+00
-3.2560620E-01,5.70898E+00
-3.2559696E-01,5.80664E+00
-3.2558772E-01,5.76758E+00
-3.2557848E-01,5.78711E+00
-3.2556924E-01,5.76758E+00
-3.2556000E-01,5.82617E+00
-3.2555076E-01,5.72852E+00
-3.2554152E-01,5.72852E+00
-3.2553228E-01,5.78711E+00
-3.2552304E-01,5.74805E+00
-3.2551380E-01,5.74805E+00
-3.2550456E-01,5.68945E+00
-3.2549532E-01,5.74805E+00
-3.2548608E-01,5.76758E+00
-3.2547684E-01,5.72852E+00
-3.2546760E-01,5.70898E+00
-3.2545836E-01,5.78711E+00
-3.2544912E-01,5.76758E+00
-3.2543988E-01,5.68945E+00
-3.2543064E-01,5.70898E+00
-3.2542140E-01,5.78711E+00
-3.2541216E-01,5.74805E+00
-3.2540292E-01,5.68945E+00
-3.2539368E-01,5.76758E+00
-3.2538444E-01,5.70898E+00
-3.2537520E-01,5.72852E+00
-3.2536596E-01,5.78711E+00
-3.2535672E-01,5.72852E+00
-3.2534748E-01,5.70898E+00
-3.2533824E-01,5.74805E+00
-3.2532900E-01,5.74805E+00
-3.2531976E-01,5.70898E+00
-3.2531052E-01,5.74805E+00
-3.2530128E-01,5.72852E+00
-3.2529204E-01,5.72852E+00
-3.2528280E-01,5.76758E+00
-3.2527356E-01,5.72852E+00
-3.2526432E-01,5.74805E+00
-3.2525508E-01,5.72852E+00
-3.2524584E-01,5.74805E+00
-3.2523660E-01,5.70898E+00
-3.2522736E-01,5.70898E+00
-3.2521812E-01,5.76758E+00
-3.2520888E-01,5.72852E+00
-3.2519964E-01,5.72852E+00
-3.2519040E-01,5.78711E+00
-3.2518116E-01,5.72852E+00
-3.2517192E-01,5.76758E+00
-3.2516268E-01,5.76758E+00
-3.2515344E-01,5.72852E+00
-3.2514420E-01,5.66992E+00
-3.2513496E-01,5.66992E+00
-3.2512572E-01,5.74805E+00
-3.2511648E-01,5.76758E+00
-3.2510724E-01,5.66992E+00
-3.2509800E-01,5.72852E+00
-3.2508876E-01,5.70898E+00
-3.2507952E-01,5.70898E+00
-3.2507028E-01,5.70898E+00
-3.2506104E-01,5.72852E+00
-3.2505180E-01,5.76758E+00
-3.2504256E-01,5.80664E+00
-3.2503332E-01,5.76758E+00
-3.2502408E-01,5.78711E+00
-3.2501484E-01,5.70898E+00
-3.2500560E-01,5.78711E+00
-3.2499636E-01,5.76758E+00
-3.2498712E-01,5.76758E+00
-3.2497788E-01,5.70898E+00
-3.2496864E-01,5.74805E+00
-3.2495940E-01,5.68945E+00
-3.2495016E-01,5.74805E+00
-3.2494092E-01,5.74805E+00
-3.2493168E-01,5.76758E+00
-3.2492244E-01,5.72852E+00
-3.2491320E-01,5.72852E+00
-3.2490396E-01,5.72852E+00
-3.2489472E-01,5.76758E+00
-3.2488548E-01,5.76758E+00
-3.2487624E-01,5.66992E+00
-3.2486700E-01,5.72852E+00
-3.2485776E-01,5.70898E+00
-3.2484852E-01,5.70898E+00
-3.2483928E-01,5.76758E+00
-3.2483004E-01,5.74805E+00
-3.2482080E-01,5.76758E+00
-3.2481156E-01,5.74805E+00
-3.2480232E-01,5.74805E+00
-3.2479308E-01,5.70898E+00
-3.2478384E-01,5.74805E+00
-3.2477460E-01,5.68945E+00
-3.2476536E-01,5.68945E+00
-3.2475612E-01,5.74805E+00
-3.2474688E-01,5.74805E+00
-3.2473764E-01,5.68945E+00
-3.2472840E-01,5.70898E+00
-3.2471916E-01,5.72852E+00
-3.2470992E-01,5.74805E+00
-3.2470068E-01,5.70898E+00
-3.2469144E-01,5.70898E+00
-3.2468220E-01,5.74805E+00
-3.2467296E-01,5.74805E+00
-3.2466372E-01,5.70898E+00
-3.2465448E-01,5.70898E+00
-3.2464524E-01,5.70898E+00
-3.2463600E-01,5.72852E+00
-3.2462676E-01,5.68945E+00
-3.2461752E-01,5.72852E+00
-3.2460828E-01,5.68945E+00
-3.2459904E-01,5.76758E+00
-3.2458980E-01,5.66992E+00
-3.2458056E-01,5.76758E+00
-3.2457132E-01,5.74805E+00
-3.2456208E-01,5.70898E+00
-3.2455284E-01,5.76758E+00
-3.2454360E-01,5.70898E+00
-3.2453436E-01,5.70898E+00
-3.2452512E-01,5.74805E+00
-3.2451588E-01,5.65039E+00
-3.2450664E-01,5.68945E+00
-3.2449740E-01,5.80664E+00
-3.2448816E-01,5.66992E+00
-3.2447892E-01,5.68945E+00
-3.2446968E-01,5.78711E+00
-3.2446044E-01,5.70898E+00
-3.2445120E-01,5.74805E+00
-3.2444196E-01,5.70898E+00
-3.2443272E-01,5.70898E+00
-3.2442348E-01,5.74805E+00
-3.2441424E-01,5.72852E+00
-3.2440500E-01,5.74805E+00
-3.2439576E-01,5.72852E+00
-3.2438652E-01,5.72852E+00
-3.2437728E-01,5.76758E+00
-3.2436804E-01,5.66992E+00
-3.2435880E-01,5.74805E+00
-3.2434956E-01,5.74805E+00
-3.2434032E-01,5.74805E+00
-3.2433108E-01,5.70898E+00
-3.2432184E-01,5.76758E+00
-3.2431260E-01,5.76758E+00
-3.2430336E-01,5.72852E+00
-3.2429412E-01,5.78711E+00
-3.2428488E-01,5.70898E+00
-3.2427564E-01,5.74805E+00
-3.2426640E-01,5.74805E+00
-3.2425716E-01,5.65039E+00
-3.2424792E-01,5.70898E+00
-3.2423868E-01,5.70898E+00
-3.2422944E-01,5.70898E+00
-3.2422020E-01,5.66992E+00
-3.2421096E-01,5.76758E+00
-3.2420172E-01,5.70898E+00
-3.2419248E-01,5.72852E+00
-3.2418324E-01,5.70898E+00
-3.2417400E-01,5.68945E+00
-3.2416476E-01,5.70898E+00
-3.2415552E-01,5.76758E+00
-3.2414628E-01,5.68945E+00
-3.2413704E-01,5.70898E+00
-3.2412780E-01,5.70898E+00
-3.2411856E-01,5.78711E+00
-3.2410932E-01,5.70898E+00
-3.2410008E-01,5.78711E+00
-3.2409084E-01,5.66992E+00
-3.2408160E-01,5.68945E+00
-3.2407236E-01,5.74805E+00
-3.2406312E-01,5.72852E+00
-3.2405388E-01,5.70898E+00
-3.2404464E-01,5.74805E+00
-3.2403540E-01,5.68945E+00
-3.2402616E-01,5.65039E+00
-3.2401692E-01,5.70898E+00
-3.2400768E-01,5.76758E+00
-3.2399844E-01,5.70898E+00
-3.2398920E-01,5.74805E+00
-3.2397996E-01,5.76758E+00
-3.2397072E-01,5.70898E+00
-3.2396148E-01,5.72852E+00
-3.2395224E-01,5.78711E+00
-3.2394300E-01,5.76758E+00
-3.2393376E-01,5.74805E+00
-3.2392452E-01,5.70898E+00
-3.2391528E-01,5.78711E+00
-3.2390604E-01,5.68945E+00
-3.2389680E-01,5.70898E+00
-3.2388756E-01,5.72852E+00
-3.2387832E-01,5.76758E+00
-3.2386908E-01,5.70898E+00
-3.2385984E-01,5.80664E+00
-3.2385060E-01,5.66992E+00
-3.2384136E-01,5.76758E+00
-3.2383212E-01,5.70898E+00
-3.2382288E-01,5.78711E+00
-3.2381364E-01,5.76758E+00
-3.2380440E-01,5.68945E+00
-3.2379516E-01,5.76758E+00
-3.2378592E-01,5.70898E+00
-3.2377668E-01,5.68945E+00
-3.2376744E-01,5.72852E+00
-3.2375820E-01,5.72852E+00
-3.2374896E-01,5.74805E+00
-3.2373972E-01,5.72852E+00
-3.2373048E-01,5.70898E+00
-3.2372124E-01,5.70898E+00
-3.2371200E-01,5.76758E+00
-3.2370276E-01,5.74805E+00
-3.2369352E-01,5.74805E+00
-3.2368428E-01,5.76758E+00
-3.2367504E-01,5.74805E+00
-3.2366580E-01,5.78711E+00
-3.2365656E-01,5.68945E+00
-3.2364732E-01,5.72852E+00
-3.2363808E-01,5.78711E+00
-3.2362884E-01,5.74805E+00
-3.2361960E-01,5.72852E+00
-3.2361036E-01,5.74805E+00
-3.2360112E-01,5.74805E+00
-3.2359188E-01,5.70898E+00
-3.2358264E-01,5.76758E+00
-3.2357340E-01,5.76758E+00
-3.2356416E-01,5.76758E+00
-3.2355492E-01,5.74805E+00
-3.2354568E-01,5.82617E+00
-3.2353644E-01,5.72852E+00
-3.2352720E-01,5.74805E+00
-3.2351796E-01,5.72852E+00
-3.2350872E-01,5.76758E+00
-3.2349948E-01,5.76758E+00
-3.2349024E-01,5.74805E+00
-3.2348100E-01,5.72852E+00
-3.2347176E-01,5.76758E+00
-3.2346252E-01,5.78711E+00
-3.2345328E-01,5.76758E+00
-3.2344404E-01,5.74805E+00
-3.2343480E-01,5.76758E+00
-3.2342556E-01,5.74805E+00
-3.2341632E-01,5.74805E+00
-3.2340708E-01,5.70898E+00
-3.2339784E-01,5.74805E+00
-3.2338860E-01,5.74805E+00
-3.2337936E-01,5.74805E+00
-3.2337012E-01,5.72852E+00
-3.2336088E-01,5.78711E+00
-3.2335164E-01,5.76758E+00
-3.2334240E-01,5.76758E+00
-3.2333316E-01,5.78711E+00
-3.2332392E-01,5.72852E+00
-3.2331468E-01,5.76758E+00
-3.2330544E-01,5.80664E+00
-3.2329620E-01,5.68945E+00
-3.2328696E-01,5.76758E+00
-3.2327772E-01,5.78711E+00
-3.2326848E-01,5.74805E+00
-3.2325924E-01,5.74805E+00
-3.2325000E-01,5.72852E+00
-3.2324076E-01,5.72852E+00
-3.2323152E-01,5.76758E+00
-3.2322228E-01,5.72852E+00
-3.2321304E-01,5.76758E+00
-3.2320380E-01,5.72852E+00
-3.2319456E-01,5.76758E+00
-3.2318532E-01,5.76758E+00
-3.2317608E-01,5.76758E+00
-3.2316684E-01,5.76758E+00
-3.2315760E-01,5.78711E+00
-3.2314836E-01,5.70898E+00
-3.2313912E-01,5.72852E+00
-3.2312988E-01,5.78711E+00
-3.2312064E-01,5.76758E+00
-3.2311140E-01,5.72852E+00
-3.2310216E-01,5.70898E+00
-3.2309292E-01,5.76758E+00
-3.2308368E-01,5.74805E+00
-3.2307444E-01,5.68945E+00
-3.2306520E-01,5.78711E+00
-3.2305596E-01,5.76758E+00
-3.2304672E-01,5.74805E+00
-3.2303748E-01,5.72852E+00
-3.2302824E-01,5.76758E+00
-3.2301900E-01,5.76758E+00
-3.2300976E-01,5.74805E+00
-3.2300052E-01,5.72852E+00
-3.2299128E-01,5.76758E+00
-3.2298204E-01,5.70898E+00
-3.2297280E-01,5.76758E+00
-3.2296356E-01,5.70898E+00
-3.2295432E-01,5.78711E+00
-3.2294508E-01,5.74805E+00
-3.2293584E-01,5.70898E+00
-3.2292660E-01,5.74805E+00
-3.2291736E-01,5.72852E+00
-3.2290812E-01,5.76758E+00
-3.2289888E-01,5.78711E+00
-3.2288964E-01,5.72852E+00
-3.2288040E-01,5.76758E+00
-3.2287116E-01,5.78711E+00
-3.2286192E-01,5.72852E+00
-3.2285268E-01,5.78711E+00
-3.2284344E-01,5.74805E+00
-3.2283420E-01,5.76758E+00
-3.2282496E-01,5.78711E+00
-3.2281572E-01,5.74805E+00
-3.2280648E-01,5.80664E+00
-3.2279724E-01,5.76758E+00
-3.2278800E-01,5.78711E+00
-3.2277876E-01,5.72852E+00
-3.2276952E-01,5.78711E+00
-3.2276028E-01,5.76758E+00
-3.2275104E-01,5.74805E+00
-3.2274180E-01,5.72852E+00
-3.2273256E-01,5.78711E+00
-3.2272332E-01,5.78711E+00
-3.2271408E-01,5.76758E+00
-3.2270484E-01,5.74805E+00
-3.2269560E-01,5.72852E+00
-3.2268636E-01,5.74805E+00
-3.2267712E-01,5.72852E+00
-3.2266788E-01,5.72852E+00
-3.2265864E-01,5.74805E+00
-3.2264940E-01,5.74805E+00
-3.2264016E-01,5.70898E+00
-3.2263092E-01,5.68945E+00
-3.2262168E-01,5.76758E+00
-3.2261244E-01,5.72852E+00
-3.2260320E-01,5.74805E+00
-3.2259396E-01,5.78711E+00
-3.2258472E-01,5.76758E+00
-3.2257548E-01,5.74805E+00
-3.2256624E-01,5.72852E+00
-3.2255700E-01,5.68945E+00
-3.2254776E-01,5.74805E+00
-3.2253852E-01,5.76758E+00
-3.2252928E-01,5.66992E+00
-3.2252004E-01,5.74805E+00
-3.2251080E-01,5.70898E+00
-3.2250156E-01,5.72852E+00
-3.2249232E-01,5.76758E+00
-3.2248308E-01,5.72852E+00
-3.2247384E-01,5.70898E+00
-3.2246460E-01,5.70898E+00
-3.2245536E-01,5.76758E+00
-3.2244612E-01,5.74805E+00
-3.2243688E-01,5.76758E+00
-3.2242764E-01,5.70898E+00
-3.2241840E-01,5.76758E+00
-3.2240916E-01,5.72852E+00
-3.2239992E-01,5.76758E+00
-3.2239068E-01,5.72852E+00
-3.2238144E-01,5.68945E+00
-3.2237220E-01,5.74805E+00
-3.2236296E-01,5.70898E+00
-3.2235372E-01,5.76758E+00
-3.2234448E-01,5.76758E+00
-3.2233524E-01,5.74805E+00
-3.2232600E-01,5.70898E+00
-3.2231676E-01,5.72852E+00
-3.2230752E-01,5.74805E+00
-3.2229828E-01,5.70898E+00
-3.2228904E-01,5.72852E+00
-3.2227980E-01,5.72852E+00
-3.2227056E-01,5.76758E+00
-3.2226132E-01,5.70898E+00
-3.2225208E-01,5.70898E+00
-3.2224284E-01,5.80664E+00
-3.2223360E-01,5.76758E+00
-3.2222436E-01,5.72852E+00
-3.2221512E-01,5.68945E+00
-3.2220588E-01,5.68945E+00
-3.2219664E-01,5.76758E+00
-3.2218740E-01,5.76758E+00
-3.2217816E-01,5.76758E+00
-3.2216892E-01,5.74805E+00
-3.2215968E-01,5.76758E+00
-3.2215044E-01,5.72852E+00
-3.2214120E-01,5.76758E+00
-3.2213196E-01,5.72852E+00
-3.2212272E-01,5.76758E+00
-3.2211348E-01,5.76758E+00
-3.2210424E-01,5.76758E+00
-3.2209500E-01,5.80664E+00
-3.2208576E-01,5.74805E+00
-3.2207652E-01,5.70898E+00
-3.2206728E-01,5.74805E+00
-3.2205804E-01,5.72852E+00
-3.2204880E-01,5.76758E+00
-3.2203956E-01,5.70898E+00
-3.2203032E-01,5.70898E+00
-3.2202108E-01,5.74805E+00
-3.2201184E-01,5.74805E+00
-3.2200260E-01,5.74805E+00
-3.2199336E-01,5.78711E+00
-3.2198412E-01,5.76758E+00
-3.2197488E-01,5.82617E+00
-3.2196564E-01,5.74805E+00
-3.2195640E-01,5.74805E+00
-3.2194716E-01,5.78711E+00
-3.2193792E-01,5.72852E+00
-3.2192868E-01,5.76758E+00
-3.2191944E-01,5.76758E+00
-3.2191020E-01,5.76758E+00
-3.2190096E-01,5.72852E+00
-3.2189172E-01,5.72852E+00
-3.2188248E-01,5.80664E+00
-3.2187324E-01,5.72852E+00
-3.2186400E-01,5.80664E+00
-3.2185476E-01,5.72852E+00
-3.2184552E-01,5.78711E+00
-3.2183628E-01,5.72852E+00
-3.2182704E-01,5.76758E+00
-3.2181780E-01,5.70898E+00
-3.2180856E-01,5.76758E+00
-3.2179932E-01,5.70898E+00
-3.2179008E-01,5.78711E+00
-3.2178084E-01,5.76758E+00
-3.2177160E-01,5.76758E+00
-3.2176236E-01,5.76758E+00
-3.2175312E-01,5.74805E+00
-3.2174388E-01,5.72852E+00
-3.2173464E-01,5.76758E+00
-3.2172540E-01,5.78711E+00
-3.2171616E-01,5.82617E+00
-3.2170692E-01,5.66992E+00
-3.2169768E-01,5.78711E+00
-3.2168844E-01,5.74805E+00
-3.2167920E-01,5.82617E+00
-3.2166996E-01,5.68945E+00
-3.2166072E-01,5.74805E+00
-3.2165148E-01,5.74805E+00
-3.2164224E-01,5.76758E+00
-3.2163300E-01,5.68945E+00
-3.2162376E-01,5.76758E+00
-3.2161452E-01,5.72852E+00
-3.2160528E-01,5.70898E+00
-3.2159604E-01,5.70898E+00
-3.2158680E-01,5.70898E+00
-3.2157756E-01,5.76758E+00
-3.2156832E-01,5.72852E+00
-3.2155908E-01,5.72852E+00
-3.2154984E-01,5.72852E+00
-3.2154060E-01,5.74805E+00
-3.2153136E-01,5.76758E+00
-3.2152212E-01,5.70898E+00
-3.2151288E-01,5.74805E+00
-3.2150364E-01,5.84570E+00
-3.2149440E-01,5.80664E+00
-3.2148516E-01,5.70898E+00
-3.2147592E-01,5.70898E+00
-3.2146668E-01,5.78711E+00
-3.2145744E-01,5.70898E+00
-3.2144820E-01,5.74805E+00
-3.2143896E-01,5.70898E+00
-3.2142972E-01,5.78711E+00
-3.2142048E-01,5.78711E+00
-3.2141124E-01,5.74805E+00
-3.2140200E-01,5.84570E+00
-3.2139276E-01,5.76758E+00
-3.2138352E-01,5.76758E+00
-3.2137428E-01,5.72852E+00
-3.2136504E-01,5.76758E+00
-3.2135580E-01,5.74805E+00
-3.2134656E-01,5.74805E+00
-3.2133732E-01,5.72852E+00
-3.2132808E-01,5.78711E+00
-3.2131884E-01,5.76758E+00
-3.2130960E-01,5.78711E+00
-3.2130036E-01,5.76758E+00
-3.2129112E-01,5.80664E+00
-3.2128188E-01,5.74805E+00
-3.2127264E-01,5.80664E+00
-3.2126340E-01,5.70898E+00
-3.2125416E-01,5.72852E+00
-3.2124492E-01,5.80664E+00
-3.2123568E-01,5.74805E+00
-3.2122644E-01,5.78711E+00
-3.2121720E-01,5.78711E+00
-3.2120796E-01,5.82617E+00
-3.2119872E-01,5.80664E+00
-3.2118948E-01,5.84570E+00
-3.2118024E-01,5.76758E+00
-3.2117100E-01,5.76758E+00
-3.2116176E-01,5.76758E+00
-3.2115252E-01,5.80664E+00
-3.2114328E-01,5.76758E+00
-3.2113404E-01,5.74805E+00
-3.2112480E-01,5.82617E+00
-3.2111556E-01,5.72852E+00
-3.2110632E-01,5.80664E+00
-3.2109708E-01,5.76758E+00
-3.2108784E-01,5.82617E+00
-3.2107860E-01,5.74805E+00
-3.2106936E-01,5.78711E+00
-3.2106012E-01,5.76758E+00
-3.2105088E-01,5.82617E+00
-3.2104164E-01,5.76758E+00
-3.2103240E-01,5.78711E+00
-3.2102316E-01,5.84570E+00
-3.2101392E-01,5.74805E+00
-3.2100468E-01,5.72852E+00
-3.2099544E-01,5.84570E+00
-3.2098620E-01,5.72852E+00
-3.2097696E-01,5.76758E+00
-3.2096772E-01,5.78711E+00
-3.2095848E-01,5.80664E+00
-3.2094924E-01,5.78711E+00
-3.2094000E-01,5.74805E+00
-3.2093076E-01,5.80664E+00
-3.2092152E-01,5.80664E+00
-3.2091228E-01,5.84570E+00
-3.2090304E-01,5.78711E+00
-3.2089380E-01,5.74805E+00
-3.2088456E-01,5.78711E+00
-3.2087532E-01,5.82617E+00
-3.2086608E-01,5.80664E+00
-3.2085684E-01,5.78711E+00
-3.2084760E-01,5.74805E+00
-3.2083836E-01,5.76758E+00
-3.2082912E-01,5.78711E+00
-3.2081988E-01,5.82617E+00
-3.2081064E-01,5.78711E+00
-3.2080140E-01,5.78711E+00
-3.2079216E-01,5.84570E+00
-3.2078292E-01,5.78711E+00
-3.2077368E-01,5.80664E+00
-3.2076444E-01,5.84570E+00
-3.2075520E-01,5.82617E+00
-3.2074596E-01,5.74805E+00
-3.2073672E-01,5.84570E+00
-3.2072748E-01,5.78711E+00
-3.2071824E-01,5.86523E+00
-3.2070900E-01,5.78711E+00
-3.2069976E-01,5.78711E+00
-3.2069052E-01,5.78711E+00
-3.2068128E-01,5.80664E+00
-3.2067204E-01,5.76758E+00
-3.2066280E-01,5.76758E+00
-3.2065356E-01,5.78711E+00
-3.2064432E-01,5.84570E+00
-3.2063508E-01,5.78711E+00
-3.2062584E-01,5.78711E+00
-3.2061660E-01,5.72852E+00
-3.2060736E-01,5.76758E+00
-3.2059812E-01,5.76758E+00
-3.2058888E-01,5.78711E+00
-3.2057964E-01,5.78711E+00
-3.2057040E-01,5.76758E+00
-3.2056116E-01,5.78711E+00
-3.2055192E-01,5.76758E+00
-3.2054268E-01,5.80664E+00
-3.2053344E-01,5.80664E+00
-3.2052420E-01,5.74805E+00
-3.2051496E-01,5.80664E+00
-3.2050572E-01,5.80664E+00
-3.2049648E-01,5.76758E+00
-3.2048724E-01,5.76758E+00
-3.2047800E-01,5.76758E+00
-3.2046876E-01,5.80664E+00
-3.2045952E-01,5.76758E+00
-3.2045028E-01,5.74805E+00
-3.2044104E-01,5.76758E+00
-3.2043180E-01,5.74805E+00
-3.2042256E-01,5.78711E+00
-3.2041332E-01,5.80664E+00
-3.2040408E-01,5.80664E+00
-3.2039484E-01,5.78711E+00
-3.2038560E-01,5.80664E+00
-3.2037636E-01,5.76758E+00
-3.2036712E-01,5.76758E+00
-3.2035788E-01,5.76758E+00
-3.2034864E-01,5.82617E+00
-3.2033940E-01,5.78711E+00
-3.2033016E-01,5.78711E+00
-3.2032092E-01,5.78711E+00
-3.2031168E-01,5.72852E+00
-3.2030244E-01,5.74805E+00
-3.2029320E-01,5.78711E+00
-3.2028396E-01,5.84570E+00
-3.2027472E-01,5.82617E+00
-3.2026548E-01,5.80664E+00
-3.2025624E-01,5.76758E+00
-3.2024700E-01,5.82617E+00
-3.2023776E-01,5.76758E+00
-3.2022852E-01,5.74805E+00
-3.2021928E-01,5.78711E+00
-3.2021004E-01,5.78711E+00
-3.2020080E-01,5.84570E+00
-3.2019156E-01,5.78711E+00
-3.2018232E-01,5.78711E+00
-3.2017308E-01,5.78711E+00
-3.2016384E-01,5.84570E+00
-3.2015460E-01,5.74805E+00
-3.2014536E-01,5.78711E+00
-3.2013612E-01,5.82617E+00
-3.2012688E-01,5.82617E+00
-3.2011764E-01,5.78711E+00
-3.2010840E-01,5.84570E+00
-3.2009916E-01,5.84570E+00
-3.2008992E-01,5.84570E+00
-3.2008068E-01,5.82617E+00
-3.2007144E-01,5.78711E+00
-3.2006220E-01,5.84570E+00
-3.2005296E-01,5.84570E+00
-3.2004372E-01,5.74805E+00
-3.2003448E-01,5.78711E+00
-3.2002524E-01,5.78711E+00
-3.2001600E-01,5.80664E+00
-3.2000676E-01,5.80664E+00
-3.1999752E-01,5.80664E+00
-3.1998828E-01,5.76758E+00
-3.1997904E-01,5.84570E+00
-3.1996980E-01,5.76758E+00
-3.1996056E-01,5.84570E+00
-3.1995132E-01,5.86523E+00
-3.1994208E-01,5.82617E+00
-3.1993284E-01,5.76758E+00
-3.1992360E-01,5.86523E+00
-3.1991436E-01,5.78711E+00
-3.1990512E-01,5.84570E+00
-3.1989588E-01,5.74805E+00
-3.1988664E-01,5.78711E+00
-3.1987740E-01,5.82617E+00
-3.1986816E-01,5.76758E+00
-3.1985892E-01,5.78711E+00
-3.1984968E-01,5.78711E+00
-3.1984044E-01,5.80664E+00
-3.1983120E-01,5.78711E+00
-3.1982196E-01,5.72852E+00
-3.1981272E-01,5.78711E+00
-3.1980348E-01,5.78711E+00
-3.1979424E-01,5.76758E+00
-3.1978500E-01,5.72852E+00
-3.1977576E-01,5.72852E+00
-3.1976652E-01,5.78711E+00
-3.1975728E-01,5.84570E+00
-3.1974804E-01,5.76758E+00
-3.1973880E-01,5.80664E+00
-3.1972956E-01,5.82617E+00
-3.1972032E-01,5.78711E+00
-3.1971108E-01,5.78711E+00
-3.1970184E-01,5.78711E+00
-3.1969260E-01,5.78711E+00
-3.1968336E-01,5.78711E+00
-3.1967412E-01,5.84570E+00
-3.1966488E-01,5.80664E+00
-3.1965564E-01,5.80664E+00
-3.1964640E-01,5.82617E+00
-3.1963716E-01,5.74805E+00
-3.1962792E-01,5.76758E+00
-3.1961868E-01,5.74805E+00
-3.1960944E-01,5.78711E+00
-3.1960020E-01,5.80664E+00
-3.1959096E-01,5.72852E+00
-3.1958172E-01,5.82617E+00
-3.1957248E-01,5.76758E+00
-3.1956324E-01,5.78711E+00
-3.1955400E-01,5.80664E+00
-3.1954476E-01,5.74805E+00
-3.1953552E-01,5.76758E+00
-3.1952628E-01,5.76758E+00
-3.1951704E-01,5.78711E+00
-3.1950780E-01,5.82617E+00
-3.1949856E-01,5.80664E+00
-3.1948932E-01,5.76758E+00
-3.1948008E-01,5.78711E+00
-3.1947084E-01,5.78711E+00
-3.1946160E-01,5.76758E+00
-3.1945236E-01,5.78711E+00
-3.1944312E-01,5.76758E+00
-3.1943388E-01,5.78711E+00
-3.1942464E-01,5.76758E+00
-3.1941540E-01,5.72852E+00
-3.1940616E-01,5.80664E+00
-3.1939692E-01,5.74805E+00
-3.1938768E-01,5.80664E+00
-3.1937844E-01,5.80664E+00
-3.1936920E-01,5.82617E+00
-3.1935996E-01,5.78711E+00
-3.1935072E-01,5.76758E+00
-3.1934148E-01,5.76758E+00
-3.1933224E-01,5.76758E+00
-3.1932300E-01,5.84570E+00
-3.1931376E-01,5.80664E+00
-3.1930452E-01,5.74805E+00
-3.1929528E-01,5.76758E+00
-3.1928604E-01,5.84570E+00
-3.1927680E-01,5.82617E+00
-3.1926756E-01,5.74805E+00
-3.1925832E-01,5.76758E+00
-3.1924908E-01,5.80664E+00
-3.1923984E-01,5.78711E+00
-3.1923060E-01,5.76758E+00
-3.1922136E-01,5.76758E+00
-3.1921212E-01,5.84570E+00
-3.1920288E-01,5.76758E+00
-3.1919364E-01,5.74805E+00
-3.1918440E-01,5.72852E+00
-3.1917516E-01,5.84570E+00
-3.1916592E-01,5.80664E+00
-3.1915668E-01,5.72852E+00
-3.1914744E-01,5.76758E+00
-3.1913820E-01,5.80664E+00
-3.1912896E-01,5.78711E+00
-3.1911972E-01,5.74805E+00
-3.1911048E-01,5.76758E+00
-3.1910124E-01,5.76758E+00
-3.1909200E-01,5.82617E+00
-3.1908276E-01,5.78711E+00
-3.1907352E-01,5.78711E+00
-3.1906428E-01,5.78711E+00
-3.1905504E-01,5.82617E+00
-3.1904580E-01,5.76758E+00
-3.1903656E-01,5.76758E+00
-3.1902732E-01,5.78711E+00
-3.1901808E-01,5.82617E+00
-3.1900884E-01,5.72852E+00
-3.1899960E-01,5.76758E+00
-3.1899036E-01,5.78711E+00
-3.1898112E-01,5.80664E+00
-3.1897188E-01,5.76758E+00
-3.1896264E-01,5.80664E+00
-3.1895340E-01,5.84570E+00
-3.1894416E-01,5.76758E+00
-3.1893492E-01,5.74805E+00
